ID,Locality,Country,State,County,GeorefLatitude,GeorefLongitude,SpacyNER,prediction_mean,prediction_smallest
679076.0,Sierra Madre: ca 5.8 air mi SW of Encampment.,U.S.A.,Wyoming,Carbon,41.1682,-106.8878,Sierra Madre|Encampment,"  32.712654,-104.47185 ",
679077.0,"Sierra Madre: North Fork Encampment River, ca 4.5 mi SW of Encampment.",U.S.A.,Wyoming,Carbon,41.1727,-106.8617,Sierra Madre|North Fork Encampment River|Encampment,"  32.712654,-104.47185 ",
679079.0,"Sierra Madre: Bottle Creek, ca 6 air mi WSW of Encampment.",U.S.A.,Wyoming,Carbon,41.17,-109.8978,Sierra Madre|Bottle Creek|Encampment,"  32.712654,-104.47185 ",
679080.0,Sierra Madre: ca 3.3 air mi SW of Encampment.,U.S.A.,Wyoming,Carbon,41.1681,-106.8302,Sierra Madre|Encampment,"  32.712654,-104.47185 ",
679082.0,"Sierra Madre: North Fork Encampment River, ca 4.5 air mi SW of Encampment.",U.S.A.,Wyoming,Carbon,41.1726,-106.8627,Sierra Madre|North Fork Encampment River|Encampment,"  32.712654,-104.47185 ",
679083.0,"Sierra Madre: North Fork Encampment River, ca 6.5 air mi SW of Encampment.",U.S.A.,Wyoming,Carbon,41.158,-106.8984,Sierra Madre|North Fork Encampment River|Encampment,"  32.712654,-104.47185 ",
679087.0,"Sierra Madre: Smith Creek, ca 12.7 air mi WSW of Encampment.",U.S.A.,Wyoming,Carbon,41.1647,-107.029,Sierra Madre|Smith Creek|Encampment,"  32.712654,-104.47185 ",
679089.0,"Sierra Madre: Smith Creek, ca 12.5 air mi WSW of Encampment.",U.S.A.,Wyoming,Carbon,41.1688,-107.0276,Sierra Madre|Smith Creek|Encampment,"  32.712654,-104.47185 ",
679090.0,"Sierra Madre: East Haskins Creek, ca 13 air mi W of Encampment.",U.S.A.,Wyoming,Carbon,41.1782,-106.038,Sierra Madre|East Haskins Creek|Encampment,"  32.712654,-104.47185 ",
679092.0,Sierra Madre: ca 10 air mi SW of Encampment.,U.S.A.,Wyoming,Carbon,41.1132,-106.9294,Sierra Madre|Encampment,"  32.712654,-104.47185 ",
679094.0,Sierra Madre: ca 10 air mi SW of Encampment.,U.S.A.,Wyoming,Carbon,41.1084,-106.9326,Sierra Madre|Encampment,"  32.712654,-104.47185 ",
679095.0,"Sierra Madre: near Cow Creek, ca 3.7 air mi W of Encampment.",U.S.A.,Wyoming,Carbon,41.2108,-106.8637,Sierra Madre|Cow Creek|Encampment,"  32.712654,-104.47185 ",
679096.0,Sierra Madre: ca 3 air mi W of Encampment.,U.S.A.,Wyoming,Carbon,41.2136,-106.8509,Sierra Madre,"  32.712654,-104.47185 ",
679097.0,Sierra Madre: ca 5 air mi SSW of Encampment.,U.S.A.,Wyoming,Carbon,41.1397,-106.8219,Sierra Madre|Encampment,"  32.712654,-104.47185 ",
679098.0,"Sierra Madre: North Fork Miner Creek, ca 4.5 air mi SW of Encampment.",U.S.A.,Wyoming,Carbon,41.1474,-106.831,Sierra Madre|North Fork Miner Creek|Encampment,"  32.712654,-104.47185 ",
679099.0,"Sierra Madre: Encampment River Canyon, ca 5.5 air mi S of Encampment.",U.S.A.,Wyoming,Carbon,41.1303,-106.7858,Sierra Madre|Encampment River Canyon|Encampment,"  32.712654,-104.47185 ",
679101.0,"Sierra Madre: upper Cushman Creek, ca 5 air mi SW of Encampment.",U.S.A.,Wyoming,Carbon,41.158,-106.8561,Sierra Madre|upper Cushman Creek|Encampment,"  32.712654,-104.47185 ",
679102.0,Sierra Madre: ca 2.5 air mi SW of Encampment.,U.S.A.,Wyoming,Carbon,41.1776,-106.8183,Sierra Madre|Encampment,"  32.712654,-104.47185 ",
679103.0,Sierra Madre: ca 6.5 air mi SW of Encampment.,U.S.A.,Wyoming,Carbon,41.1439,-106.8875,Sierra Madre|Encampment,"  32.712654,-104.47185 ",
679104.0,Sierra Madre: ca 6.5 air mi SW of Encampment.,U.S.A.,Wyoming,Carbon,41.1551,-106.8979,Sierra Madre|Encampment,"  32.712654,-104.47185 ",
679105.0,"Medicine Bow Mountains: near French Creek, ca 16.5 air mi E of Encampment.",U.S.A.,Wyoming,Carbon,41.2359,-106.4738,Medicine Bow Mountains|French Creek|Encampment,,
679108.0,Sierra Madre: ca 15 air mi SW of Encampment.,U.S.A.,Wyoming,Carbon,41.0117,-106.9208,Sierra Madre|Encampment,"  32.712654,-104.47185 ",
679111.0,"Sierra Madre: North Fork Encampment River, ca 5 air mi SW of Encampment.",U.S.A.,Wyoming,Carbon,41.1685,-106.8722,Sierra Madre|North Fork Encampment River|Encampment,"  32.712654,-104.47185 ",
679112.0,Sierra Madre: ca 2.5 air mi SW of Encampment.,U.S.A.,Wyoming,Carbon,41.1875,-106.8189,Sierra Madre|Encampment,"  32.712654,-104.47185 ",
679113.0,"Sierra Madre: North Fork Encampment River, ca 9 air mi SW of Encampment.",U.S.A.,Wyoming,Carbon,41.142,-106.9349,Sierra Madre|North Fork Encampment River|Encampment,"  32.712654,-104.47185 ",
679114.0,"Sierra Madre: along a tributary of North Fork Encampment River, ca 10 air mi SW of Encampment.",U.S.A.,Wyoming,Carbon,41.0935,-106.9224,Sierra Madre|North Fork Encampment River|Encampment,"  32.712654,-104.47185 ",
679115.0,"Sierra Madre: North Fork Encampment River, ca 10 air mi SW of Encampment.",U.S.A.,Wyoming,Carbon,41.1006,-106.9237,Sierra Madre|North Fork Encampment River|Encampment,"  32.712654,-104.47185 ",
679116.0,"Sierra Madre: along a tributary of North Fork Encampment River, ca 10 air mi SW of Encampment.",U.S.A.,Wyoming,Carbon,41.0981,-106.9228,Sierra Madre|North Fork Encampment River|Encampment,"  32.712654,-104.47185 ",
679121.0,"Sierra Madre: Holroyd Park, ca 19 air mi SE of Encampment.",U.S.A.,Wyoming,Carbon,41.0225,-106.5174,Sierra Madre|Holroyd Park|Encampment,"  32.712654,-104.47185 ",
679129.0,"Sierra Madre: Cunningham Park, ca 17 air mi SE of Encampment.",U.S.A.,Wyoming,Carbon,41.0343,-106.5612,Sierra Madre|Cunningham Park|Encampment,"  32.712654,-104.47185 ",
679136.0,"Sierra Madre: head of North Fork Encampment River, ca 12.8 air mi WSW of Encampment.",U.S.A.,Wyoming,Carbon,41.117,-107.007,Sierra Madre|North Fork Encampment River|Encampment,"  32.712654,-104.47185 ",
679138.0,"Sierra Madre: North Fork Encampment River, ca 11.5 air mi SW of Encampment.",U.S.A.,Wyoming,Carbon,41.121,-106.982,Sierra Madre|North Fork Encampment River|Encampment,"  32.712654,-104.47185 ",
679140.0,"Sierre Madre: N of Battle Lake, ca 12 air mi WSW of Encampment.",U.S.A.,Wyoming,Carbon,41.163,-107.014,Battle Lake|Encampment," 41.5933 ,-98.93428","  41.1517137 ,-107.00551458"
679146.0,"Sierra Madre: Willow Creek, ca 6 air mi SW of Encampment.",U.S.A.,Wyoming,Carbon,41.1532,-106.8841,Sierra Madre|Willow Creek|Encampment,"  32.712654,-104.47185 ",
679147.0,Sierra Madre: ca 6 air mi WSW of Encampment.,U.S.A.,Wyoming,Carbon,41.1646,-106.8939,Sierra Madre|Encampment,"  32.712654,-104.47185 ",
679148.0,Sierra Madre: ca 8 mi SW of Encampment.,U.S.A.,Wyoming,Carbon,41.1118,-106.9107,Sierra Madre|Encampment,"  32.712654,-104.47185 ",
679150.0,"Sierra Madre: Encampment River Canyon, ca 2.5 air mi S of Encampment.",U.S.A.,Wyoming,Carbon,41.1707,-106.7928,Sierra Madre|Encampment River Canyon|Encampment,"  32.712654,-104.47185 ",
679151.0,"Sierra Madre: Encampment River Canyon, ca 2.5 air mi S of Encampment.",U.S.A.,Wyoming,Carbon,41.1679,-106.7929,Sierra Madre|Encampment River Canyon|Encampment,"  32.712654,-104.47185 ",
679152.0,"Sierra Madre: Encampment River Canyon, ca 4 air mi S of Encampment.",U.S.A.,Wyoming,Carbon,41.1471,-106.794,Sierra Madre|Encampment River Canyon|Encampment,"  32.712654,-104.47185 ",
679154.0,"Sierra Madre: North Fork Encampment River, ca 2 air mi SW of Encampment.",U.S.A.,Wyoming,Carbon,41.1886,-106.8196,Sierra Madre|North Fork Encampment River|Encampment,"  32.712654,-104.47185 ",
679155.0,"Sierra Madre: ridge N of Miner Creek, ca 2 air mi S of Encampment.",U.S.A.,Wyoming,Carbon,41.1811,-106.8015,Sierra Madre|Miner Creek|Encampment,"  32.712654,-104.47185 ",
679156.0,"Sierra Madre: ridge N of Miner Creek, ca 2 air mi S of Encampment.",U.S.A.,Wyoming,Carbon,41.1772,-106.0836,Sierra Madre|Miner Creek|Encampment,"  32.712654,-104.47185 ",
679161.0,"Sierra Madre: South Fork Miner Creek, ca 5.5 air mi SSW of Encampment.",U.S.A.,Wyoming,Carbon,41.1331,-106.8362,Sierra Madre|South Fork Miner Creek|Encampment,"  32.712654,-104.47185 ",
679162.0,"Sierra Madre: old Hog Park Road, ca 3 air mi SW of Encampment.",U.S.A.,Wyoming,Carbon,41.1701,-106.8233,Sierra Madre|Hog Park Road|Encampment,"  32.712654,-104.47185 ",
679167.0,"Sierra Madre: Encampment River Canyon, ca 3 air mi SW of Encampment.",U.S.A.,Wyoming,Carbon,41.1642,-106.7956,Sierra Madre|Encampment River Canyon|Encampment,"  32.712654,-104.47185 ",
679169.0,"Sierra Madre: Mason Gulch along the Encampment River, ca 4.5 air mi S of Encampment.",U.S.A.,Wyoming,Carbon,41.1436,-106.778,Sierra Madre|Mason Gulch|the Encampment River|Encampment,"  32.712654,-104.47185 ",
679174.0,"Sierra Madre: North Fork Encampment River, ca 8.5 air mi SW of Encampment.",U.S.A.,Wyoming,Carbon,41.143,-106.9629,Sierra Madre|North Fork Encampment River|Encampment,"  32.712654,-104.47185 ",
679177.0,"Medicine Bow Mountains: between Old Spring Ditch and French Creek Road, ca 13 air mi E of Encampment.",U.S.A.,Wyoming,Carbon,41.2147,-106.5434,Medicine Bow Mountains|Old Spring Ditch|French Creek Road|Encampment,,
679179.0,"Sierra Madre: Blackhall Mountain, ca 13 air mi SSE of Encampment.",U.S.A.,Wyoming,Carbon,41.0345,-106.684,Sierra Madre|Blackhall Mountain|Encampment,"  32.712654,-104.47185 ",
679180.0,"Sierra Madre: Blackhall Mountain Road, ca 11.7 air mi SSE of Encampment.",U.S.A.,Wyoming,Carbon,41.049,-106.7103,Sierra Madre|Blackhall Mountain Road|Encampment,"  32.712654,-104.47185 ",
679181.0,Sierra Madre: ca 4 air mi SW of Encampment.,U.S.A.,Wyoming,Carbon,41.166,-106.8379,Sierra Madre|Encampment,"  32.712654,-104.47185 ",
679189.0,"Sierra Madre: South Fork Miner Creek, ca 5 air mi SSW of Encampment.",U.S.A.,Wyoming,Carbon,41.1369,-106.833,Sierra Madre|South Fork Miner Creek|Encampment,"  32.712654,-104.47185 ",
679190.0,"Sierra Madre: Red Mountain, ca 11.3 air mi WSW of Encampment.",U.S.A.,Wyoming,Carbon,41.1402,-106.9907,Sierra Madre|Red Mountain|Encampment,"  32.712654,-104.47185 ",
679191.0,"Sierra Madre: Red Mountain, ca 11.3 air mi WSW of Encampment.",U.S.A.,Wyoming,Carbon,41.1391,-106.9894,Sierra Madre|Red Mountain|Encampment,"  32.712654,-104.47185 ",
679192.0,"Sierra Madre: west slope of Bridger Peak, ca 12.5 air mi W of Encampment.",U.S.A.,Wyoming,Carbon,41.1866,-107.0327,Sierra Madre|Bridger Peak|Encampment,"  32.712654,-104.47185 ",
679193.0,"Sierra Madre: SE of Bridger Peak, ca 11.5 air mi W of Encampment.",U.S.A.,Wyoming,Carbon,41.1767,-107.0079,Sierra Madre|Bridger Peak|Encampment,"  32.712654,-104.47185 ",
679194.0,"Sierra Madre: North Fork Encampment River, ca 2 air mi SW of Encampment.",U.S.A.,Wyoming,Carbon,41.1873,-106.8184,Sierra Madre|North Fork Encampment River|Encampment,"  32.712654,-104.47185 ",
679198.0,"Sierra Madre: North Fork Encampment River, ca 5.5 air mi SW of Encampment.",U.S.A.,Wyoming,Carbon,41.1638,-106.8804,Sierra Madre|North Fork Encampment River|Encampment,"  32.712654,-104.47185 ",
679255.0,"Ca 0.5 mi S of Fire Hole Campground on east side of Flaming Gorge Reservoir, 13.5 mi 175 deg from Green River.",U.S.A.,Wyoming,Sweetwater,41.3451,-109.453,Fire Hole Campground|Flaming Gorge Reservoir|Green River,"  40.309814,-121.56086 ",
679312.0,"Along west side of Garden Creek Road, 1.8 mi from junction with Casper Mountain Road.",U.S.A.,Wyoming,Natrona,42.77611,-106.34908,Garden Creek Road|Casper Mountain Road," 38.741592,-90.55637 ","  42.77053,-106.34219"
679390.0,"Laramie Basin: Right-of-Way on north side of Wyo Hwy 230, ca 3.5 road mi NE of Woods Landing.",U.S.A.,Wyoming,Albany,41.1472,-105.9745,Laramie Basin|Wyo Hwy 230|Woods Landing,"  41.16377 ,-104.772514","  41.1637691,-104.7725119"
679451.0,Sheep Mountain: Fence Creek Park.,U.S.A.,Wyoming,Albany,41.1816,-106.0288,Sheep Mountain|Fence Creek Park," 40.34471,-95.87351","  43.5438251,-110.5243642"
679457.0,Morgan.,U.S.A.,Wyoming,Carbon,41.4857,-106.1394,,,
679521.0,Medicine Bow National Forest.,U.S.A.,Wyoming,Albany,41.23994,-105.35786,Medicine Bow National Forest,"  41.2161 ,-106.68071","  41.18194755,-107.11058049"
680521.0,"Beartooth Mountains: north arm of Poke Lake immediately W of Granite Lake, ca 12 air mi ESE of Cooke City.",U.S.A.,Wyoming,Park,44.9889,-109.6853,Beartooth Mountains|Poke Lake|Granite Lake|Cooke City,"  45.02721,-109.40744",
681052.0,"North Fork Shoshone River Drainage: Absaroka Mountains: ridge W of Elk Fork Creek, ca 2-3 mi S of U.S. Hwy 14, 16, and 20.",U.S.A.,Wyoming,Park,44.4409,-109.684,North Fork Shoshone River|Absaroka Mountains|Elk Fork Creek|U.S. Hwy 14,"  44.550808,-109.952515","  44.5036374,-109.9616888"
681060.0,"Game and Fish East Fork Winter Range: East Fork Unit: Bear Creek, ca 10.5 air mi NE of Dubois.",U.S.A.,Wyoming,Fremont,43.6415,-109.5014,East Fork Winter|East Fork Unit|Bear Creek|Dubois," 45.88817,-91.04948",
681078.0,Ca 3.8 air mi NNW of Encampment.,U.S.A.,Wyoming,Carbon,41.2583,-106.8184,Encampment,"  41.209568,-106.789505","  41.2095678,-106.7895029"
681084.0,South Haystack Coal Site.,U.S.A.,Wyoming,Uinta,41.4246,-110.6812,South Haystack Coal Site,,
682002.0,Black Hills National Forest: Bearlodge Ranger District: Luchy Gulch.,U.S.A.,Wyoming,Crook,44.6705,-104.3498,Black Hills National Forest|Bearlodge Ranger District|Luchy Gulch,"  44.163986,-103.699524",
682153.0,"Sierra Madre: North Fork Encampment River, ca 8 air mi SW of Encampment.",U.S.A.,Wyoming,Carbon,41.1493,-106.1933,Sierra Madre|North Fork Encampment River|Encampment,"  32.712654,-104.47185 ",
683934.0,Lower end of Grey's River Canyon.,U.S.A.,Wyoming,Lincoln,43.1428,-110.957,Grey's River Canyon,,
684337.0,"Absaroka Mountains: North Fork Shoshone River: ca 1/4 mi N of Mooncrest Ranch and end of Rattlesnake Creek Road, Forest Road 402.",U.S.A.,Wyoming,Park,44.616,-109.393,Absaroka Mountains|North Fork Shoshone River|Mooncrest Ranch|Rattlesnake Creek Road|Forest Road 402,"  43.557682,-109.15379 ","  43.5546784,-109.1420773"
691867.0,Absaroka Mountains: North Fork Shoshone River Drainage: ridge above Logan Mountain Springs.,U.S.A.,Wyoming,Park,44.5264,-109.3349,Absaroka Mountains|North Fork Shoshone River|Logan Mountain Springs,"  43.557682,-109.15379 ","  43.5546784,-109.1420773"
691880.0,"Black Hills National Forest: Bearlodge District: from Forest Road 865.1 take Forest Road 864.1 ca 3.7 mi; just before this road makes a hairpin turn, go to the right on a side road that is blocked by boulders; continue past boulders up this road past an open area with a small, fenced in study enclosure; plants are just past this opening ca 3 m from the road.",U.S.A.,Wyoming,Crook,44.4653,-104.109,Black Hills National Forest|Bearlodge District|Forest Road 865.1|Forest Road 864.1,"  44.163986,-103.699524",
691881.0,"Black Hills National Forest: Bearlodge District: turn off Forest Road 865.1 onto Forest Road 865.1A; this is an old road with a gate; continue down this road until a downed tree blocks the path, ca 1.8 mi; follow the road around a hairpin turn and drop into the first drainage; Viburnum will be ca 50 m down the drainage.",U.S.A.,Wyoming,Crook,44.4382,-104.0885,Black Hills National Forest|Bearlodge District|Forest Road 865.1|Forest Road 865.1A|Viburnum,"  44.163986,-103.699524",
691947.0,Wind River Indian Reservation: Owl Creek Mountains.,U.S.A.,Wyoming,Hot Springs,43.6053,-108.8481,Wind River Indian Reservation|Owl Creek Mountains,"  43.305286,-108.80803 ","  43.305286  ,-108.80803244"
691959.0,Bighorn National Forest: Ten Sleep Ranger Station.,U.S.A.,Wyoming,Big Horn,44.18945,-107.25015,Bighorn National Forest|Ten Sleep Ranger Station,"  44.471905,-107.190704","  44.47190395,-107.19070714"
691971.0,Gros Ventre Mountains: Sheep Mountain.,U.S.A.,Wyoming,Teton,43.5771,-110.5379,Gros Ventre Mountains|Sheep Mountain,,
691973.0,Gros Ventre Mountains: Cache Creek.,U.S.A.,Wyoming,Teton,43.44233,-110.68826,Gros Ventre Mountains|Cache Creek,,
691974.0,"Star Valley-Greys River in the Afton area:, La Barge Creek at La Barge Meadow.",U.S.A.,Wyoming,Lincoln,42.51536,-110.69145,Star Valley-|Greys River|Afton|La Barge Creek|La Barge Meadow,"  34.16844 ,-106.460815",
691993.0,Gros Ventre Mountains: Sportsmans Ridge.,U.S.A.,Wyoming,Teton,43.4614,-110.2643,Gros Ventre Mountains|Sportsmans Ridge,,
692029.0,Southeastern Plains: Hartville Uplift: Baldy Mountain ca 6.5 air mi E of Glendo; ca 17.5 air mi NW of Guernsey.,U.S.A.,Wyoming,Platte,42.4145,-104.9013,Southeastern Plains|Hartville Uplift|Baldy Mountain|Glendo|Guernsey,,
692088.0,"Southeastern Plains: Hartville Uplift: on ridge leading to Baldy Mountain, ca 7.5 air mi E of Glendo; ca 17.5 air mi NW of Guernsey.",U.S.A.,Wyoming,Platte,42.4205,-104.8775,Southeastern Plains|Hartville Uplift|Baldy Mountain|Glendo|Guernsey,,
692097.0,"Southeastern Plains: along Fox Creek W of County Road 155 ca 2-2.5 air mi SW of Castle Rocks, ca 13 air mi WNW of La Grange; ca 28.5 air mi SW of Torrington.",U.S.A.,Wyoming,Goshen,41.6958,-104.4152,Southeastern Plains|Fox Creek W|County Road 155|Castle Rocks|La Grange|Torrington,,
692173.0,"Southeastern Plains: along Rawhide Creek ca 3 air mi NW of Tea Kettle Rock, ca 9.5 air mi N of Lingle; ca 14.5 air mi NNW of Torrington.",U.S.A.,Wyoming,Goshen,42.264,-104.2648,Southeastern Plains|Rawhide Creek|Tea Kettle Rock|Lingle|Torrington,,
692234.0,"Southeastern Plains: along Rawhide Creek ca 3 air mi W of Eagle Rock, ca 10 air mi N of Lingle; ca 15.5 air mi NNW of Torrington.",U.S.A.,Wyoming,Goshen,42.2762,-104.2883,Southeastern Plains|Rawhide Creek|Eagle Rock|Lingle|Torrington,,
692253.0,"Southeastern Plains: along Rawhide Creek just N of Dry Rawhide Creek, ca 11.5 air mi SSE of Jay Em; ca 17.5 air mi NNW of Torrington.",U.S.A.,Wyoming,Goshen,42.2986,-104.2974,Southeastern Plains|Rawhide Creek|Dry Rawhide Creek|Jay Em|Torrington,,
692292.0,"Southeastern Plains: along Rawhide Creek ca 1.5 air mi below Muskrat Creek, ca 5 air mi S of Jay Em; ca 24 air mi NNW of Torrington.",U.S.A.,Wyoming,Goshen,42.3878,-104.3585,Southeastern Plains|Rawhide Creek|Muskrat Creek|Jay Em|Torrington,,
692329.0,"Southeastern Plains: along Rawhide Creek ca 6 air mi below Red Cloud Creek, ca 8 air mi S of Jay Em; ca 21 air mi NNW of Torrington.",U.S.A.,Wyoming,Goshen,42.3445,-104.3235,Southeastern Plains|Rawhide Creek|Red Cloud Creek|Jay Em|Torrington,,
692354.0,"Southeastern Plains: along Rawhide Creek ca 7 air mi below Red Cloud Creek, ca 8 air mi S of Jay Em; ca 21 air mi NNW of Torrington.",U.S.A.,Wyoming,Goshen,42.3378,-104.3275,Southeastern Plains|Rawhide Creek|Red Cloud Creek|Jay Em|Torrington,,
692368.0,"Southeastern Plains: along the Fort Laramie Canal on London Flats, ca 2.5 air mi SW of Lingle; ca 10.3 air mi WNW of Torrington.",U.S.A.,Wyoming,Goshen,42.1074,-104.3723,Southeastern Plains|the Fort Laramie Canal|London Flats|Lingle|Torrington,,
692374.0,Laramie Mountains: along a tributary of Lone Tree Creek ca 1.5-2 air mi W of Johnson Mountain and ca 1-1 3/4 air mi N of Sheep Mountain; ca 19.5 NW of Wheatland.,U.S.A.,Wyoming,Platte,42.2286,-105.2557,Laramie Mountains|Lone Tree Creek|Johnson Mountain|Sheep Mountain|Wheatland,,
692456.0,Southeastern Plains: along Marble Quarry Creek ca 3.5-4 air mi E of Albany County; ca 13.5 air mi W of Wheatland.,U.S.A.,Wyoming,Platte,42.0817,-105.2034,Southeastern Plains|Marble Quarry Creek|Albany County|Wheatland,,
692517.0,"Laramie Mountains: along George and South Fork George creeks ca 2.5 air mi N of Squaw Mountain, ca 16 air mi WSW of Wheatland.",U.S.A.,Wyoming,Platte,41.9695,-105.2419,Laramie Mountains|George|South Fork|George|Squaw Mountain|Wheatland,,
692573.0,"Southeastern Plains: along a small drainage ca 2 air mi W of Cooney Hills and ca 1 air mi E of Slate Creek, ca 13 air mi WSW of Wheatland.",U.S.A.,Wyoming,Platte,41.9773,-105.1942,Southeastern Plains|Cooney Hills|Slate Creek|Wheatland,,
692596.0,"Southeastern Plains: adjacent to a marble knoll ca 1.5 air mi W of South Cooney Hills, ca 14 air mi WSW of Wheatland.",U.S.A.,Wyoming,Platte,41.9593,-105.1855,Southeastern Plains|South Cooney Hills|Wheatland,,
692604.0,"Southeastern Plains: along small drainages leading to Sybille Creek, ca 2.5 air mi E of Squaw Rock, ca 15 air mi SW of Wheatland.",U.S.A.,Wyoming,Platte,41.9186,-105.1812,Southeastern Plains|Sybille Creek|Squaw Rock|Wheatland,,
692619.0,"Southeastern Plains: along Cottonwood Draw below Cottonwood Falls ca 1.5-2 air mi S of Greyrocks Reservoir on the Laramie River, ca 12 air mi ENE of Wheatland; ca 10.5-11 air mi S of Guernsey",U.S.A.,Wyoming,Platte,42.1108,-104.7314,Southeastern Plains|Cottonwood Draw|Cottonwood Falls|Greyrocks Reservoir|the Laramie River|Wheatland|Guernsey,,
692724.0,"Southeastern Plains: Hartville Uplift: Warm Springs and drainage below, along the Emigrant or Oregon Trail, ca 2.5 air mi SW of Guernsey; ca 16.5 air mi NNE of Wheatland.",U.S.A.,Wyoming,Platte,42.2494,-104.7804,Southeastern Plains|Hartville Uplift|Warm Springs|the Emigrant or Oregon Trail|Guernsey|Wheatland,,
692729.0,"Southeastern Plains: Hartville Uplift: Sawmill Canyon at the head of Wendover Canyon on the North Platte River, ca 11.5 air mi NW of Guernsey; ca 20 air mi N of Wheatland.",U.S.A.,Wyoming,Platte,42.3865,-104.9085,Southeastern Plains|Hartville Uplift|Sawmill Canyon|Wendover Canyon|the North Platte River|Guernsey|Wheatland,,
692772.0,"Southeastern Plains: Hartville Uplift: along Broom Creek and adjacent areas, ca 15 air mi N of Guernsey; ca 17.5 air mi E of Glendo.",U.S.A.,Wyoming,Platte,42.4854,-104.6859,Southeastern Plains|Hartville Uplift|Broom Creek|Guernsey|Glendo,,
692799.0,"Southeastern Plains: Hartville Uplift: along the North Platte River NW of Guernsey State Park, ca 2 air mi NE of Wendover; ca 8 air mi NW of Guernsey.",U.S.A.,Wyoming,Platte,42.3513,-104.8538,Southeastern Plains|Hartville Uplift|the North Platte River|Guernsey State Park|Wendover|Guernsey,,
692833.0,Southeastern Plains: along Lone Tree Creek off Remount or County Road 206 ca 2 air mi E of Albany County and ca 2 air mi NW of Saddleback Mountain; ca 23 air mi W of Cheyenne.,U.S.A.,Wyoming,Laramie,41.0896,-104.2422,Southeastern Plains|Lone Tree Creek|Remount|County Road 206|Albany County|Saddleback Mountain|Cheyenne,,
692836.0,"Southeastern Plains: along Lone Tree Creek off Remount or County Road 206 ca 2 air mi E of Albany County and ca 2 air mi NW of Saddleback Mountain, ca 23 air mi W of Cheyenne.",U.S.A.,Wyoming,Laramie,41.0896,-104.2422,Southeastern Plains|Lone Tree Creek|Remount|County Road 206|Albany County|Saddleback Mountain|Cheyenne,,
692904.0,"Southeastern Plains: along Alkali Gulch ca 3 air mi N of Ayres Natural Bridge, ca 10.7 air mi W of Douglas.",U.S.A.,Wyoming,Converse,42.7766,-104.5945,Southeastern Plains|Alkali Gulch|Ayres Natural Bridge|Douglas,,
692918.0,"Southeastern Plains: along Horse Creek above and below Ellis Springs from 0-1 mi S of Goshen County, ca 44.5 air mi NE of Cheyenne; ca 10.5 air mi N of Albin.",U.S.A.,Wyoming,Laramie,41.5538,-104.1465,Southeastern Plains|Horse Creek|Ellis Springs|Goshen County|Cheyenne|Albin,,
692960.0,"Southeastern Plains: along Horse Creek and adjacent plains W of County Road 191, ca 4 air mi S of La Grange; ca 34 air mi S of Torrington.",U.S.A.,Wyoming,Goshen,41.5724,-104.1442,Southeastern Plains|Horse Creek|County Road 191|La Grange|Torrington,,
692963.0,"Southeastern Plains: Goshen Hole: along Horse Creek N of County Road 164, ca 3-3.5 air mi N of Hawk Springs; ca 17.5 air mi SSW of Torrington.",U.S.A.,Wyoming,Goshen,41.8346,-104.2579,Southeastern Plains|Goshen Hole|Horse Creek N|County Road 164|Hawk Springs|Torrington,,
692989.0,"Southeastern Plains: Hartville Uplift: along Cottonwood Creek at the North Platte River ca 1 air mi SW of Wendover,  ca 7.5 air mi WNW of Guernsey; ca 18.5 air mi N of Wheatland.",U.S.A.,Wyoming,Platte,42.3155,-104.8911,Southeastern Plains|Hartville Uplift|Cottonwood Creek|the North Platte River|Wendover|Guernsey|Wheatland,,
693046.0,"Laramie Mountains: along Horseshoe Creek on the 14 Ranch from Albany County down stream ca 0.5 air mi, ca 14.5 air mi SW of Glendo; ca 29.5 air mi NW of Wheatland.",U.S.A.,Wyoming,Platte,42.408,-105.2777,Laramie Mountains|Horseshoe Creek|the 14 Ranch|Albany County|Glendo|Wheatland,,
693085.0,"Laramie Mountains: along Horseshoe Creek on the 14 Ranch just E of Wildcat Draw ca 1.5 air mi E of Albany County, ca 13 air mi SW of Glendo; ca 29 air mi NW of Wheatland.",U.S.A.,Wyoming,Platte,42.4141,-105.2549,Laramie Mountains|Horseshoe Creek|the 14 Ranch|Wildcat Draw|Albany County|Glendo|Wheatland,,
693131.0,Muskrat Creek.,U.S.A.,Wyoming,Fremont,43.05108,-107.94319,Muskrat Creek," 41.958557,-87.80494 ",
693264.0,"Star Valley- Greys River in Afton area: Smiths Fork Creek, west of the switchback.",U.S.A.,Wyoming,Lincoln,42.5807,-110.7416,Star Valley- Greys River|Afton|Smiths Fork Creek,"  43.16312 ,-111.016464","  43.1631198,-111.0164623"
693288.0,Medicine Bow Mountains: Green Rock Picnic Area near [old] University of Wyoming Science Camp.,U.S.A.,Wyoming,Albany,41.3485,-106.2163,Medicine Bow Mountains|Green Rock Picnic Area|University of Wyoming Science Camp,,
693394.0,Gros Ventre Mountains: Sheep Mountain Summit.,U.S.A.,Wyoming,Teton,43.573,-110.5275,Gros Ventre Mountains|Sheep Mountain Summit,,
693435.0,"Ca 13.2 mi E of Dubois, along U.S. Hwy 26.",U.S.A.,Wyoming,Fremont,43.43004,-109.44646,Dubois|U.S. Hwy 26," 39.46648 ,-88.426414","  43.5336369,-109.6309651"
